roll, pitch, yaw
-0.001401387588743018778464355,0.001244988555391958375689887,0.017231581958209979399399
-0.001571573896422914784487546,0.001473926585832759659014379,0.01740626794260591303498131
-0.001720271429854382120097633,0.0001760456862316281075910018,0.01871323148401303482213365
-0.001205973198942848463935396,0.0003402264890108101487789516,0.01806574063024272286392957
-0.00134570662049799684954754,0.0008306765747745704139143319,0.01745421387229140891550472
0.0009349909207310082726732903,-0.002222034769227555685983111,0.01877156918688971387609854
-0.001309664755965030688913964,0.0005248828913717418871362486,0.01734084074608475620205006
-0.001384463736531335326801484,0.0008327877979773208117278416,0.01771060403266899382912491
-0.00164672722491734425422083,0.0005297600914159108619755356,0.0182034684482679544326178
-0.0009892854874425246157476632,0.001012370574687298683744241,0.01768335556473659211929039
-0.001396056214078629292493772,0.0008958458292356955574367583,0.01716467879885802405581785
-0.001288381296035281909848069,0.0006863195651233294390311523,0.01744349586031765722560216
-0.001179368373466960998735553,0.0008498085468231915103401453,0.01771150265337703005874559
-0.001425469140534737664746667,0.001594083991127207260846133,0.01756618218909851772413511
-0.001155851343812304421465598,0.001509268720756723426365542,0.0173093386079644397101962
-0.001372408752804719911377873,0.001398909173539666624466737,0.01720699571217715675985893
-0.002233529550532429262810208,-0.002696901592969868331761685,0.0203336371378195976400427
-0.001213084464585343627204828,0.001033992372161015834211573,0.01729759678471730344195834
-0.001191680832399425078726996,0.0008953805503168237771641214,0.01722998148485149760844592
-0.001253375221967776339399014,0.001613046697114849711146567,0.01714827237965714859524446
-0.00133828436048302420492695,0.001218707077352208486067942,0.01722792568315282060731342
-0.001352737909017656843524424,0.001479281508217407435992752,0.017225943435675284548525
-0.001319461645370238007599073,0.001337709821117595218598062,0.01721015754885743195834458
-0.002036948375386963498018256,-0.001720477795613835434590522,0.01997690552014052753349027
-0.001557862931014522989842108,0.0004901498925230140992631567,0.01823687538623152901151592
-0.001574743916128120172978622,0.0003976167904464593134267192,0.01829810851796205214969682
-0.001196742529230486679417411,0.0006423440647387598052484026,0.01772682650981022983716073
-0.001216934973798107066239593,0.001133299314945517303684919,0.0173350768521967485424895
-0.001279597017902154741306187,0.001467759624687230450221231,0.01743873404686483233327898
-0.001592760023871168419129507,0.001544199729206105443576891,0.01719826251737377811878993
-0.001245334082097193911103927,0.001718983168860174423620002,0.01751091417382065820729231
-0.001855739576736842441281872,-0.001001121593395708220253226,0.01948761195906500987007348
-0.001403448495796011299269201,0.0004455871621428928635103017,0.01773597928807449028432153
-0.001052112216519037303855133,0.0009281602527335366037072872,0.01804014147261738532090902
-0.001246984516336331789976288,0.001311995200982111206902681,0.01764926508037179680998818
-0.001262240978922456744251712,0.001745457149808507784499723,0.01755186561842227849217224
-0.001854258453622213264483376,4.068035192318422157108093e-05,0.01895699091273700051529794
-0.001356248564938999012427501,0.001311048370861093992356672,0.01715937968448250083852713
-0.00130321693491649171631197,0.000788054315410392845590859,0.01787778888993800385787125
-0.001255755166671006315542991,0.0003716634313827997027936123,0.01781182109857784578998974
-0.001982018845812685402946185,-0.002213559608897446712161283,0.02030763077271009048319073
-0.001229614047671730029179238,0.001246396163572118182330528,0.01728198336932737153026629
-0.001172222251651626294399744,0.001221827194986030342555017,0.01773511497993899080349856
-0.001218622640893560161653997,0.0009306036529345820601175077,0.01743214045093443437250968
-0.001092790126261884145128511,0.001026202110734180002193927,0.01730410215799200318587125
-0.001468284257410600902871156,0.0009537568642634370154678725,0.01719661995426943756903881
-0.001345101476296658169276577,0.001402719723806824993900255,0.01762243784572690291634345
-0.001140005108270968070538487,0.001380669808107156228474399,0.01766138259396498114139895
-0.001291982275740183620446611,0.001400162048903644089470344,0.01729280476705524066671771
-0.001460632117003479724104409,0.0009895810195434493351102079,0.01751309064445582056035455
-0.001666581979525246599502242,0.001062820678007884772284242,0.01777264922542191871723816
-0.001925379612251605599901327,-0.002344499670167797013287103,0.02021668448617248634024968
-0.001905601147845068258843138,-0.002097851186159417711390995,0.02016450920082593981086383
-0.001289067992016696946946941,-6.125244794859719017765531e-05,0.01882199494735227462971494
-0.001409544062171530498517313,0.001023580127593617808759441,0.01724797272946809040261584
-0.001481070937631091821717888,-6.190889860575503691759308e-05,0.01842416627027517947445823
-0.001286824138371688236795465,0.0006953239900128008752280828,0.01722780933061498695457736
-0.001192062667537677070686564,0.0009113055795814963520873331,0.01714481341341281619983228
-0.001131984436301868490390432,0.001283608976123984694514557,0.01718321744471806161724814
-0.001304604281683865475705009,0.001276305631052906475533804,0.01747185948846493100394817
-0.001585148404677627761646952,0.0008656365085807201037795822,0.01748516607680086071274772
-0.001123507348946880656653802,0.001072486858985231567703567,0.01773384927235014188462436
-0.001770537692531103405799153,0.0001464429300040744205083781,0.01897871185062139157140315
-0.001459852313203432354685174,0.0008203062788848013500708767,0.01733742324428742820341398
-0.001090226554493555367192359,-6.486117620459948295875974e-05,0.01874474435527551802183055
-0.002226310050399510093860345,-0.001955622623927451547015677,0.02001257549618140965663748
-0.001414814669967949739906588,0.0006514889583531406408098419,0.01746191868287274087667704
-0.001286965691158195286905586,0.001245060727020693737421286,0.01725916069865649632442128
-0.00198804594665809210990437,-0.001143311647493336444952883,0.01942992960914295685892483
-0.002166806399586676968455068,-0.002096031902028672178062152,0.02026799846658476622618394
-0.001308261935455998052624249,0.001440630897185106408173172,0.01722880087638883200851225
-0.002105614497691358187603239,-0.001468509890060126516636574,0.01974324724113595691532552
-0.001828235304797707141966079,0.0001976566538183036623229499,0.01855350561662652206229573
