%time,field.x,field.y,field.theta
1592403285760100977,0.00940943229944,0.0220608413219,0.0172315819582
1592403285764089887,0.00946772191674,0.0219804216176,0.0174062679426
1592403285866572781,0.00952747371048,0.0220461003482,0.018713231484
1592403285870673546,0.00947883725166,0.0220730118454,0.0180657406303
1592403285876537680,0.00940102804452,0.0220592562109,0.0174542138723
1592403285878861381,0.00956128723919,0.0222204811871,0.0187715691869
1592403285883079940,0.00940945744514,0.0220423992723,0.0173408407461
1592403285888858328,0.00948623474687,0.022017614916,0.0177106040327
1592403285891243010,0.00951721612364,0.0220204945654,0.0182034684483
1592403285897097097,0.00940090790391,0.022063376382,0.0176833555647
1592403285901299971,0.00941866450012,0.022049985826,0.0171646787989
1592403285905296573,0.00941006653011,0.022054169327,0.0174434958603
1592403285907577881,0.00936272367835,0.0220926627517,0.0177115026534
1592403285968799159,0.00942503474653,0.0220362395048,0.0175661821891
1592403285973076910,0.00944033544511,0.0220558959991,0.017309338608
1592403285978998248,0.00942589063197,0.022009992972,0.0172069957122
1592403285983093988,0.00973157864064,0.0220217220485,0.0203336371379
1592403286067332795,0.00942798890173,0.0220318585634,0.0172975967847
1592403286071479262,0.00939645338804,0.0220400802791,0.0172299814848
1592403286077391790,0.00944645982236,0.0220428034663,0.0171482723797
1592403286081457267,0.00943169184029,0.0220342632383,0.0172279256831
1592403286083819182,0.00942200794816,0.022066315636,0.0172259434357
1592403286087862488,0.00943707395345,0.0220610182732,0.0172101575489
1592403286093851667,0.00964788440615,0.0220769625157,0.0199769055201
1592403286097904152,0.0095069212839,0.0220309477299,0.0182368753862
1592403286100358733,0.00951847899705,0.0220287889242,0.018298108518
1592403286106267475,0.00937930494547,0.0220812205225,0.0177268265098
1592403286110404786,0.00941076967865,0.0220364574343,0.0173350768522
1592403286112459027,0.00942706037313,0.022039109841,0.0174387340469
1592403286169702084,0.00945208501071,0.022049240768,0.0171982625174
1592403286173835148,0.0093993935734,0.0220587439835,0.0175109141738
1592403286178008787,0.009576683864,0.0220130812377,0.0194876119591
1592403286183953735,0.00944223441184,0.0220618620515,0.0177359792881
1592403286188036322,0.00942588970065,0.0220664255321,0.0180401414726
1592403286192083575,0.00939050503075,0.0220783576369,0.0176492650804
1592403286196069152,0.00939672626555,0.0220655780286,0.0175518656184
1592403286200259706,0.00954249687493,0.0220288280398,0.0189569909127
1592403286202598818,0.00942580681294,0.0220528766513,0.0171593796845
1592403286208509866,0.00949677266181,0.0220315847546,0.0178777888899
1592403286210967672,0.00944786984473,0.0220584068447,0.0178118210986
1592403286215079397,0.00967820733786,0.0220294855535,0.0203076307727
1592403286219012424,0.00941728707403,0.0220415443182,0.0172819833693
1592403286273805300,0.00938635598868,0.0220744591206,0.0177351149799
1592403286277903927,0.0094271376729,0.0220623034984,0.0174321404509
1592403286280325397,0.00943509675562,0.0220325626433,0.017304102158
1592403286286169352,0.00942436791956,0.0220264811069,0.0171966199543
1592403286290297033,0.00946691632271,0.0220064837486,0.0176224378457
1592403286292715112,0.00938350427896,0.022046264261,0.017661382594
1592403286298577804,0.009431947954,0.022041849792,0.0172928047671
1592403286300914278,0.00947776157409,0.0220378153026,0.0175130906445
1592403286306850616,0.00951375067234,0.0220242589712,0.0177726492254
1592403286310950531,0.00967351906002,0.0220336169004,0.0202166844862
1592403286313262014,0.00967259053141,0.0220417939126,0.0201645092008
1592403286317283193,0.00950375106186,0.0220624133945,0.0188219949474
1592403286580998370,0.00940083246678,0.0220434181392,0.0172479727295
1592403286584998353,0.00950215477496,0.0220694169402,0.0184241662703
1592403286588986315,0.00943615473807,0.0220578517765,0.0172278093306
1592403286593105625,0.00941076874733,0.0220289733261,0.0171448134134
1592403286595424563,0.00943295378238,0.0220349654555,0.0171832174447
1592403286599646549,0.00941675622016,0.0220687091351,0.0174718594885
1592403286604519214,0.00948735233396,0.0220465436578,0.0174851660768
1592403286683412098,0.00938726961613,0.022065449506,0.0177338492724
1592403286685722142,0.00957717187703,0.0220105238259,0.0189787118506
1592403286689855965,0.0094136679545,0.0220584459603,0.0173374232443
1592403286695775594,0.0094899488613,0.0220733191818,0.0187447443553
1592403286699821147,0.00965766049922,0.0220309793949,0.0200125754962
1592403286702290141,0.00941970851272,0.0220501031727,0.0174619186829
1592403286709107250,0.0094179213047,0.0220405925065,0.0172591606987
1592403286713221931,0.00961669534445,0.0220209565014,0.0194299296092
1592403286715654126,0.00969375949353,0.0220349039882,0.0202679984665
1592403286719866270,0.00942655932158,0.0220343861729,0.0172288008764
1592403286725768062,0.00963565520942,0.0220285635442,0.0197432472411
1592403286727831627,0.0095504000783,0.022017095238,0.0185535056166
1592403286784046936,0.00942547712475,0.0220529418439,0.0178922152027
1592403286789889983,0.00944341719151,0.0219832044095,0.0177563603139
1592403286794026197,0.00947824493051,0.0220435839146,0.0180160940562
1592403286798051611,0.0095646744594,0.0220222324133,0.0190240423358
1592403286800376511,0.00972189288586,0.0220190249383,0.0202422279751
1592403286806298271,0.00941724423319,0.0220443997532,0.0172722091089
1592403286808725394,0.00953231472522,0.0220625232905,0.0190572132268
1592403286814653693,0.00944099575281,0.022035067901,0.0170316648735
1592403286818770133,0.00961168389767,0.0220283363014,0.0195013624992
1592403286822914645,0.00969035644084,0.0220790635794,0.0195249414873
1592403286827036448,0.00966871064156,0.0220392476767,0.0201877754857
1592403286829151107,0.00938653666526,0.022053943947,0.0178623682773
1592403286888198479,0.00948878191411,0.0220272149891,0.0178009257018
1592403286892352525,0.00963318534195,0.0220322161913,0.019903715913
1592403286894688780,0.00940501969308,0.0220563467592,0.0171745202909
1592403286900603412,0.00937408022583,0.0220797248185,0.0176980073141
1592403286904677589,0.00934692006558,0.022093359381,0.0180105351921
1592403286907029315,0.00942183751613,0.0220452323556,0.0170822688763
1592403286911300718,0.00957373343408,0.022031487897,0.0191633825257
1592403286915374683,0.00942085776478,0.0220448952168,0.0172388749289
1592403286921305923,0.00948174484074,0.0220495648682,0.0174705606306
1592403286923639707,0.00953070819378,0.0220416840166,0.0184757205027
1592403286929422773,0.00941707473248,0.0220752470195,0.017691296074
1592403286933466180,0.00968065764755,0.0220540631562,0.0201789041362
1592403286935630622,0.00943605881184,0.0219989158213,0.0171231090309
1592403286994711366,0.00956926960498,0.0220853686333,0.0197575334037
1592403286998875133,0.00949726905674,0.0219712983817,0.0178867555981
1592403287002968146,0.00944315083325,0.0220337286592,0.017794678363
1592403287007158645,0.00969444215298,0.0220449212939,0.0200386988361
1592403287011169247,0.00940648559481,0.022064646706,0.0174734171829
1592403287015226429,0.0094176614657,0.0220241416246,0.0171820039728
1592403287019329464,0.00942494999617,0.0220462158322,0.0173299198228
1592403287023473687,0.00947024859488,0.0220701601356,0.0177823562438
1592403287027580359,0.0095740146935,0.0222163181752,0.0188606667594
1592403287031534632,0.0094179417938,0.0220490377396,0.0174835494664
1592403287033747372,0.00954391155392,0.02200024575,0.0190853852182
1592403287092977569,0.00940543413162,0.0220667216927,0.0171266048437
1592403287095391771,0.00964563060552,0.0220355316997,0.020283651186
1592403287101141583,0.00946324784309,0.0219819638878,0.0173212366894
1592403287105105480,0.00944246258587,0.0220090579242,0.0170440517228
