roll, pitch, yaw
0.002309487613353018806844341,0.001161887301471872758693027,0.1661291606680567745080168
0.003716586308175506402767807,0.001079034710095489119421885,0.1653833583878376589648695
0.002507760113008055975064581,0.0002920177473231231907863092,0.1658068376396015786156113
0.002671661860693248964626623,0.0005935442958106912575769187,0.1647939551830809590260429
0.002093720772238018192762388,0.001085134044668301144323519,0.1648646811675851253653491
0.001748337116723730488843103,0.00141009233155773975633418,0.1656177567558845264983347
0.002334629654261978753265749,4.323288496778145828655301e-06,0.1657138045891112521079691
0.002476514637153314022516293,0.0001702879029351988366628584,0.1671072884092711929859831
-0.0001553000879400051928956594,0.001382338991029751634753708,0.1653980473274025142504939
0.00285255682790250828309575,-0.00102240291828312700184167,0.1657655573998878528740875
0.001692585845942914165446203,0.001147280188153203825743298,0.1640371553983784869146234
0.002192654985575003163955632,-0.000157182156844718108352349,0.1651036015920193944506167
0.002044083586921432819927258,0.0002746874953787456410253531,0.165482251842580002643146
0.0028798361739073813185541,0.000954120530747652566272432,0.1658196061140295163305325
0.001648044597441414467475784,0.0035301030150534629635517,0.1634216336787357448656621
0.002404068049196692383184804,0.002233012579965912465518318,0.1658252128766072863719216
0.001003137840621267339036304,0.0005946182261927047485797204,0.1651998878434779993717996
0.002653946209765532110447239,0.001054283687513051740586301,0.1652694547682575232361302
0.002991768885555573000145646,0.0002221973416912880166639715,0.1655427759081140315355896
0.001744628187770259864983191,0.0001879076483383850014810545,0.1650307142091023138164019
0.002802848508369847231602723,0.0001632450463660777657468048,0.1652034408960351974382519
0.001793387872055906672591474,0.0009486607197826016184272202,0.1646878629600331545024261
0.001110399968091088174562686,0.0002535224568084282724400591,0.1647070521013542510058159
0.002356116982079284761369964,0.0001536720890216337215023606,0.1645635296393103963463744
0.00202905300898530713618606,0.001818526168175061547005456,0.1654311239849947934299479
0.001787849094834104103288186,0.00131556979345263751722539,0.1648621326786707808054189
0.002480418300793119004005183,0.0004594608951954896988896515,0.1656385269084692246632784
0.001560873485695410053941679,0.0003997273640478862951307126,0.1665211529218377783934102
0.001136912585629517658328269,0.0008140839334730199695899788,0.1656573189121643419063901
0.001120994730591944954847805,0.001763684197570277150529661,0.1642844353158947612314478
0.001972094269687815672881248,0.002284411982674666979215017,0.1653713851283677704895325
0.0007884089885438069159745433,0.0004150132700021572345477905,0.165294682441028684127815
0.001776201009611706651408758,0.0007290790792101005998032681,0.1670943055437956736852811
0.001655916586656507559494056,0.0005676306233357935292216379,0.1660695832561391860338063
0.00081861061145647897978328,0.0006273479956773344136736204,0.1656374668267928951248535
0.001234114815320736619971842,0.0005605962370012456796181111,0.1651174799809233539882314
0.002342557309665784653907039,0.0008686600055145801604211675,0.1647001515165042173638454
0.001723381017870010334033792,-0.0001781493502712341143144614,0.1647775411033720327491636
0.001817122070949923028082562,-0.0003892545057570839556367048,0.1646336106979689462015415
0.002146026187895395519883435,0.0008234241965253550265754767,0.1649339205505188366007729
0.002349079280054960569557032,0.0005473502377821311661379444,0.1652377967601733332880798
0.001756475729663244502234964,0.001586952733754254602285827,0.1636429466096952223264083
0.002828479720005615087596862,0.0006924012447564253458845429,0.1654372969659316239265934
0.001921562721476337796955303,0.001698413973252726636917198,0.1626249886201745209479697
