%time,field.x,field.y,field.theta
1592408017965595949,-0.0838759988546,-0.0746213048697,0.165383358388
1592408017972417427,-0.083783686161,-0.0747465714812,0.16580683764
1592408017981819846,-0.083911806345,-0.0747648999095,0.164793955183
1592408017992456004,-0.0839538648725,-0.0746963620186,0.164864681168
1592408017997770392,-0.0838484838605,-0.0745436325669,0.165617756756
1592408018008257221,-0.0838008373976,-0.0744608268142,0.165713804589
1592408018013660356,-0.0837540775537,-0.0743616968393,0.167107288409
1592408018022211886,-0.0838701874018,-0.0745844617486,0.165398047327
1592408018032552132,-0.0838149040937,-0.0745556205511,0.1657655574
1592408018037829733,-0.0839578583837,-0.0747262090445,0.164037155398
1592408018047953349,-0.0838982313871,-0.074757784605,0.165103601592
1592408018054375012,-0.0838693603873,-0.0746520236135,0.165482251842
1592408018064863132,-0.0838211029768,-0.0746127143502,0.165819606114
1592408018071920625,-0.0839221328497,-0.0746813565493,0.163421633679
1592408018081115402,-0.0837078019977,-0.0745170935988,0.165825212877
1592408018089643519,-0.0837585106492,-0.0745851621032,0.165199887844
1592408018096879633,-0.0839758738875,-0.0746689885855,0.165269454768
1592408018105607887,-0.0837659388781,-0.0745625272393,0.165542775908
1592408018113635754,-0.083847373724,-0.0746706426144,0.165030714209
1592408018122440297,-0.0839050859213,-0.0745684355497,0.165203440896
1592408018129943766,-0.083984002471,-0.0746720284224,0.16468786296
1592408018137880127,-0.0838860422373,-0.0747050493956,0.164707052101
1592408018147362547,-0.0839622020721,-0.074743963778,0.164563529639
1592408018155236429,-0.0837789997458,-0.0746740102768,0.165431123985
1592408018165272059,-0.0837642997503,-0.074660718441,0.164862132679
1592408018171681158,-0.0838080197573,-0.0747092738748,0.165638526908
1592408018180303548,-0.0838354602456,-0.0745945796371,0.166521152922
1592408018189558258,-0.0838619247079,-0.0746541544795,0.165657318912
1592408018197309052,-0.0838782712817,-0.0746652185917,0.164284435316
1592408018205689102,-0.0838861614466,-0.0746671706438,0.165371385129
1592408018214109074,-0.0837567597628,-0.0746867805719,0.165294682441
1592408018221537087,-0.0837012752891,-0.074617087841,0.167094305544
1592408018230248140,-0.0837817713618,-0.0745324417949,0.166069583256
1592408018239064515,-0.0838448405266,-0.0746171995997,0.165637466827
1592408018247833968,-0.0838979482651,-0.0746765807271,0.165117479981
1592408018254638827,-0.083977766335,-0.0746754407883,0.164700151517
1592408018265414486,-0.0839004144073,-0.0748118683696,0.164777541103
1592408018272425969,-0.0838950574398,-0.0747528076172,0.164633610698
1592408018280372948,-0.0839576050639,-0.074646063149,0.164933920551
1592408018288381446,-0.0838824659586,-0.074697189033,0.16523779676
1592408018307699989,-0.0839510858059,-0.0747752413154,0.16364294661
1592408018313540709,-0.0838303118944,-0.0747609660029,0.165437296966
1592408018321740571,-0.0840058252215,-0.0747843831778,0.16262498862
1592408018330318589,-0.083888836205,-0.074636824429,0.164357915131
1592408018339105680,-0.0838209688663,-0.0747122392058,0.165170062803
1592408018349410414,-0.0840011313558,-0.0747462436557,0.164736487205
1592408018355544393,-0.0839607790112,-0.0747047662735,0.164335366722
1592408018365577948,-0.0839260667562,-0.0745338648558,0.165387629576
1592408018371340471,-0.0838692113757,-0.0746716856956,0.165126566994
1592408018380932130,-0.0839100703597,-0.0746927931905,0.165274826415
1592408018388244810,-0.0839337185025,-0.0747472643852,0.16459696855
1592408018398230860,-0.0839635133743,-0.0746901556849,0.164891929069
1592408018406245532,-0.0837887302041,-0.0747354477644,0.16583200998
1592408018413909446,-0.0837525501847,-0.0746620446444,0.165983658317
1592408018421809038,-0.083816036582,-0.0746060982347,0.166639351278
1592408018430407841,-0.0839414447546,-0.0746997967362,0.165120129599
1592408018437846577,-0.0838030874729,-0.0745885297656,0.165649030812
1592408018447164660,-0.0839340463281,-0.0747120007873,0.163663038258
1592408018454485142,-0.0838424786925,-0.0745525732636,0.166183911333
1592408018465342692,-0.0839553773403,-0.0747330337763,0.164600248148
1592408018471534678,-0.0839779600501,-0.0747581571341,0.164886950355
1592408018480893189,-0.0839363113046,-0.0747434794903,0.164964494144
1592408018488057118,-0.0839376971126,-0.0745778754354,0.165391652587
1592408018498034983,-0.0837962850928,-0.0746483877301,0.16531868476
1592408018505253397,-0.083906956017,-0.0746948570013,0.165135962171
1592408018513632931,-0.0839845463634,-0.0747526213527,0.164032465857
1592408018522456934,-0.0840235799551,-0.0747585818172,0.164347127416
1592408018530547652,-0.0839070528746,-0.0746500790119,0.165116896888
1592408018538324754,-0.0838756412268,-0.0748127251863,0.164255728192
1592408018548646115,-0.0838687866926,-0.0747621506453,0.165283971154
1592408018554698243,-0.0838078483939,-0.0746784731746,0.165392034862
1592408018563855485,-0.083991587162,-0.0746238082647,0.164735014908
1592408018572444985,-0.0837448686361,-0.0743424594402,0.166834412081
1592408018580675133,-0.0838922336698,-0.074623182416,0.164658806002
1592408018588926360,-0.0837984234095,-0.0746090710163,0.165499185925
1592408018596815574,-0.083794772625,-0.0745537504554,0.165671437567
1592408018605421876,-0.083874233067,-0.0746976286173,0.165158656581
1592408018614157400,-0.0840135961771,-0.0747709348798,0.164767254248
1592408018621984810,-0.0839019715786,-0.0747383162379,0.165060715975
1592408018630020747,-0.0839816406369,-0.0747496560216,0.164093038533
1592408018638565789,-0.0838860794902,-0.0746773704886,0.16595884296
1592408018649109143,-0.0837982296944,-0.0745878517628,0.166464897698
1592408018655416905,-0.0838117897511,-0.074659653008,0.16536441079
1592408018665291720,-0.0838157460093,-0.074615649879,0.166178354723
1592408018672558845,-0.0839583873749,-0.0745402574539,0.164884136114
1592408018680812527,-0.0840783342719,-0.0747890844941,0.161877744167
1592408018688720585,-0.083820566535,-0.0747422724962,0.165061415427
1592408018697433673,-0.0839536860585,-0.0747677609324,0.164498406057
1592408018707313231,-0.083991907537,-0.0747478753328,0.164776929536
1592408018714142287,-0.0838533863425,-0.0747245922685,0.164885456338
1592408018721893274,-0.0837926864624,-0.0745695605874,0.165903480792
1592408018730417710,-0.0837524533272,-0.0745700523257,0.166447817755
1592408018738781721,-0.0838404521346,-0.0746388882399,0.164548848233
1592408018746419959,-0.0837441757321,-0.0745747983456,0.16602537456
1592408018754810793,-0.0837549343705,-0.0747199729085,0.165612621083
1592408018764393730,-0.0838196128607,-0.0746383443475,0.165899525316
1592408018772324013,-0.0837514325976,-0.0745889022946,0.166953662732
1592408018781419677,-0.0837855413556,-0.0746372267604,0.166508096708
1592408018789421331,-0.0838909372687,-0.0747075676918,0.164210770868
1592408018796867689,-0.0839277729392,-0.0746500864625,0.164195710645
1592408018807611240,-0.084021255374,-0.0748615413904,0.160273031336
1592408018814997600,-0.0838790163398,-0.0745462551713,0.165587430996
1592408018821880314,-0.0838585793972,-0.0744114592671,0.16631347918
1592408018830671210,-0.0838656723499,-0.0745797902346,0.166337299802
1592408018838555484,-0.0837566331029,-0.0746194794774,0.1662953299
1592408018847669849,-0.0839912965894,-0.0747271701694,0.164653704229
1592408018856778934,-0.0839655920863,-0.0747852995992,0.164666627078
1592408018864491437,-0.0839554294944,-0.0747045353055,0.164710794683
1592408018872223868,-0.0839008763433,-0.074764020741,0.164656095565
