%time,field.x,field.y,field.theta
1592404900216159003,0.330784738064,-0.0364566370845,0.0988068612726
1592404900223668472,0.330748438835,-0.0362462252378,0.0986350581597
1592404900234823083,0.330832719803,-0.0361430086195,0.0980740331213
1592404900241523719,0.331059187651,-0.0361636541784,0.0982940346892
1592404900249580447,0.331087768078,-0.0357862561941,0.0993652801309
1592404900257223031,0.331134915352,-0.0357449688017,0.09900175363
1592404900265560576,0.331152439117,-0.0354906134307,0.0992975602931
1592404900274642177,0.331196308136,-0.0353853926063,0.100827663696
1592404900282122371,0.330861091614,-0.0352856218815,0.0976677245905
1592404900291021618,0.330909818411,-0.0351847223938,0.0976031825311
1592404900300467625,0.330808877945,-0.0350574366748,0.0971691224041
1592404900306758251,0.330847024918,-0.0349192433059,0.0990184489453
1592404900316043000,0.330841690302,-0.0348083935678,0.0992687517735
1592404900324908474,0.330694139004,-0.034690156579,0.0983799960092
1592404900334386891,0.330402225256,-0.0346940159798,0.0990831655747
1592404900342268321,0.330485492945,-0.0345931313932,0.0996308332865
1592404900350348221,0.330276340246,-0.0342338271439,0.100465866993
1592404900357832545,0.330193370581,-0.034151956439,0.101795800106
1592404900365148773,0.330118685961,-0.034076679498,0.100944975916
1592404900373186282,0.32964900136,-0.0338260233402,0.0977331097491
1592404900382308078,0.329782128334,-0.0337739624083,0.09895702469
1592404900389690956,0.330009937286,-0.0335572659969,0.0999275425829
1592404900398986658,0.329355746508,-0.0331669822335,0.0965482246779
1592404900406497115,0.329526782036,-0.0331742875278,0.100270637146
1592404900418345818,0.329354345798,-0.0329536087811,0.0990386090892
1592404900423632428,0.329278498888,-0.0326828956604,0.101008559712
1592404900434299621,0.329100310802,-0.032737929374,0.101940586751
1592404900441896314,0.328881233931,-0.0325591079891,0.0995574887821
1592404900449361022,0.328781753778,-0.0323161259294,0.100803752001
1592404900456877239,0.328760564327,-0.0323237106204,0.101876057638
1592404900465431196,0.328559100628,-0.0322244167328,0.101046515094
1592404900474614420,0.328439354897,-0.0320385880768,0.101339088762
1592404900482168309,0.328172683716,-0.0319250226021,0.101841053501
1592404900490870646,0.32761657238,-0.0316356346011,0.0980310752628
1592404900498755517,0.327555149794,-0.0315480530262,0.10005193893
1592404900506309436,0.327504336834,-0.0314194634557,0.101507133164
1592404900517083098,0.32728177309,-0.0312529504299,0.0998047127145
1592404900523618499,0.327260613441,-0.031130278483,0.0999829326171
1592404900533003017,0.326966613531,-0.0312537588179,0.100568629295
1592404900541557286,0.327140510082,-0.030962055549,0.102149199845
1592404900549148195,0.326894253492,-0.030846985057,0.101576106383
1592404900557057033,0.32666143775,-0.0308916140348,0.104235720464
1592404900565262513,0.326510101557,-0.0308744460344,0.102701482422
1592404900574480300,0.326130956411,-0.0304592251778,0.100814097303
1592404900582716187,0.325929313898,-0.0303382799029,0.103931501927
1592404900590904546,0.325556248426,-0.030099272728,0.0993302650213
1592404900599257927,0.325391978025,-0.0300572961569,0.0995750765437
1592404900606982615,0.325344741344,-0.0301533099264,0.102535011455
1592404900616140670,0.325182259083,-0.0299370400608,0.100358126803
1592404900624175171,0.324916243553,-0.0298748183995,0.0994828224759
1592404900633885891,0.324993431568,-0.0299573969096,0.104870631463
1592404900640468256,0.324579328299,-0.0297027118504,0.10189088787
1592404900650535380,0.324154645205,-0.0294810105115,0.100824270778
1592404900657336878,0.323823928833,-0.0297587439418,0.102250621298
1592404900665110682,0.323675125837,-0.0295319594443,0.10145817646
1592404900674786983,0.323419541121,-0.0294000245631,0.103500342633
1592404900682458997,0.323223233223,-0.0295010190457,0.105542256728
1592404900691099929,0.322865754366,-0.0291962623596,0.101803405258
1592404900699023606,0.322839230299,-0.0292039308697,0.104773732095
1592404900707913401,0.322474479675,-0.0293991584331,0.104540895944
1592404900718599439,0.32194390893,-0.0287922937423,0.0975722970492
1592404900724731615,0.322226136923,-0.0290557015687,0.106091479107
1592404900732486691,0.321943938732,-0.0289519168437,0.106825117332
1592404900740316343,0.321637004614,-0.0288959443569,0.106557980939
1592404900752052161,0.32176399231,-0.0288400873542,0.108194985341
1592404900758043511,0.321254193783,-0.0287084300071,0.105978903148
1592404900765923508,0.320830583572,-0.0285586901009,0.104180235559
1592404900774397364,0.320984005928,-0.0283978786319,0.107840041652
1592404900782244881,0.320562928915,-0.0283829458058,0.104346344725
1592404900790618228,0.32033059001,-0.0282787717879,0.103080175818
1592404900799142918,0.320032685995,-0.0280869919807,0.103503152369
1592404900807106329,0.319815188646,-0.0277432855219,0.101307928309
1592404900816268856,0.319632947445,-0.0278227571398,0.103042736242
1592404900823728566,0.319664061069,-0.0277897138149,0.105531874355
1592404900833603539,0.319339722395,-0.0278442800045,0.103853923305
1592404900841194925,0.318920880556,-0.0275000166148,0.102985067628
1592404900850335023,0.31890809536,-0.0274498686194,0.10447494068
1592404900858124258,0.318249970675,-0.0272833164781,0.101024060138
1592404900865490984,0.318534493446,-0.0274441149086,0.104497025825
1592404900874963122,0.318505972624,-0.0275114737451,0.107437835515
1592404900882638158,0.318457275629,-0.0274598933756,0.109432148488
1592404900890993295,0.318367004395,-0.0273552127182,0.111348662236
1592404900899299594,0.317745655775,-0.0274552535266,0.108635527419
1592404900906816232,0.317636996508,-0.0274635534734,0.108688249227
1592404900918600533,0.316928565502,-0.0275190491229,0.106771183133
1592404900924308153,0.316937327385,-0.027400476858,0.107960158688
1592404900931794938,0.316584944725,-0.0273291096091,0.109949720614
1592404900941874307,0.316173911095,-0.027085095644,0.10888244682
1592404900949746809,0.315906703472,-0.0269993953407,0.110272599787
1592404900957144593,0.315564364195,-0.0269552040845,0.107901680766
1592404900965877055,0.315321028233,-0.0268310010433,0.109887540899
