%time,field.x,field.y,field.theta
1592408362311804148,0.0480742566288,-0.0164768751711,-0.0102345089834
1592408362370262811,0.0479173436761,-0.0164622645825,-0.0100861989439
1592408362376016554,0.0479999110103,-0.0164546333253,-0.0104563584068
1592408362379997151,0.0480279996991,-0.0164349991828,-0.0104029766229
1592408362383862186,0.0479200817645,-0.0164363589138,-0.0100659611919
1592408362387818133,0.0480047948658,-0.0164866130799,-0.0111984793403
1592408362391790272,0.0478844456375,-0.0163414832205,-0.00900104403757
1592408362395991242,0.0480527989566,-0.0164647512138,-0.0103518962634
1592408362399919520,0.0480232387781,-0.0164959374815,-0.0112537371594
1592408362403947810,0.0480194315314,-0.0164732877165,-0.0103834113941
1592408362406226256,0.0480353459716,-0.0164602231234,-0.0102791826573
1592408362410273933,0.0480628833175,-0.0164743624628,-0.0104116771842
1592408362414339492,0.0480152703822,-0.016506139189,-0.0110873883004
1592408362418221640,0.0480384156108,-0.0164861194789,-0.0103469530879
1592408362476731627,0.0479951761663,-0.0164356660098,-0.0101807908059
1592408362480676016,0.0481030642986,-0.0164680816233,-0.010741629508
1592408362484660762,0.0479763895273,-0.0164667181671,-0.0101528755874
1592408362490727791,0.0479569174349,-0.016416542232,-0.0100549409532
1592408362494665193,0.0478667877614,-0.0164819546044,-0.00978678721324
1592408362496889830,0.0480686202645,-0.0164843630046,-0.0107928512398
1592408362502745193,0.0480354055762,-0.0164668448269,-0.00988754545152
1592408362506833680,0.0480347238481,-0.0164935383946,-0.0109471357981
1592408362509008699,0.0480517372489,-0.0164535325021,-0.0103779240215
1592408362513187051,0.0480609722435,-0.016417870298,-0.0104409589975
1592408362517064410,0.0480543598533,-0.0164343323559,-0.0104636669445
1592408362574972354,0.0480263493955,-0.0165100414306,-0.0101201475449
1592408362580626844,0.0480400435627,-0.0164588149637,-0.0104258240231
1592408362584667337,0.0480500496924,-0.0164628662169,-0.010169738646
1592408362588727831,0.0478406921029,-0.016483284533,-0.00925331975538
1592408362591014665,0.0480472035706,-0.016448084265,-0.0106116928038
1592408362596884746,0.0480563938618,-0.0164453536272,-0.0107146281823
1592408362599172592,0.0479446277022,-0.0164752583951,-0.00950260288825
1592408362604988102,0.0478034391999,-0.0165179204196,-0.0097432492964
1592408362608980145,0.0480989813805,-0.0164520237595,-0.0105791914444
1592408362611214309,0.0480137988925,-0.0164644271135,-0.0105882810766
1592408362615278049,0.0480833649635,-0.0164551828057,-0.0105260375874
1592408362619301737,0.04802544415,-0.0164818111807,-0.0105783194991
1592408362685486376,0.0480505935848,-0.0164336077869,-0.0102408933043
1592408362689511619,0.0480432920158,-0.0164487082511,-0.0105165950356
1592408362693497821,0.0480299703777,-0.0164537150413,-0.0107036117824
1592408362697654042,0.0480675883591,-0.0164319910109,-0.010638951829
1592408362701737695,0.0479424372315,-0.0165498964489,-0.00981860929064
1592408362707493469,0.0480145588517,-0.0164931192994,-0.0112587465485
1592408362711597920,0.048022441566,-0.0165098775178,-0.0110295456413
1592408362715553365,0.0480250194669,-0.0165145453066,-0.0112600783192
1592408362719483385,0.0479980520904,-0.0164609067142,-0.0101599076472
1592408362721749965,0.0480590425432,-0.016460834071,-0.0107501060522
1592408362725625309,0.0478722937405,-0.0164463948458,-0.00979161475526
1592408362781627030,0.0480871349573,-0.0164736434817,-0.0105339682707
1592408362785577769,0.047892972827,-0.0164624527097,-0.00992018754529
1592408362789602737,0.0480428598821,-0.016468482092,-0.0102639880973
1592408362791894774,0.0480524264276,-0.0164634715766,-0.0105098157064
1592408362797664682,0.0479890666902,-0.0164268743247,-0.0102069568321
1592408362799993272,0.0480525530875,-0.0164427738637,-0.0103621819789
1592408362805806306,0.0480063967407,-0.0164604466408,-0.0103923613014
1592408362808131807,0.0479573942721,-0.0164254009724,-0.0109353587961
1592408362812115378,0.0480096079409,-0.0164749100804,-0.0101386852252
1592408362816280930,0.048083294183,-0.0164725687355,-0.0105759090587
1592408362820278177,0.0480180233717,-0.0164429247379,-0.0101560918936
1592408362824397281,0.0480483807623,-0.016450157389,-0.0105938466233
1592408362882323337,0.0480302870274,-0.01646184735,-0.0103191415629
1592408362888011481,0.0480166226625,-0.0164645165205,-0.0105126636057
1592408362891982306,0.0480260588229,-0.0164304655045,-0.0100162739792
1592408362895856547,0.0480267442763,-0.0164772402495,-0.0101717172432
1592408362899875039,0.0480237752199,-0.0164867285639,-0.010542419069
1592408362902391638,0.0479336604476,-0.0164804719388,-0.0102278234908
1592408362907538426,0.0480205267668,-0.016396343708,-0.0103974500761
1592408362913835406,0.04801331833,-0.0164651442319,-0.010528066494
1592408362921671863,0.0480918549001,-0.0164379570633,-0.0106033198849
1592408362925620769,0.0480359718204,-0.0164479278028,-0.0102057273735
1592408362932120587,0.0480400361121,-0.0164531301707,-0.0102102593577
1592408362986442224,0.0480220131576,-0.0164666157216,-0.0103232907079
1592408362990281729,0.0479436442256,-0.0164011921734,-0.00973405849151
1592408362994409693,0.0480320118368,-0.0164426863194,-0.0105817523151
1592408362996673085,0.0480137579143,-0.0165050365031,-0.0111775658919
1592408363004808450,0.048021774739,-0.0164529681206,-0.0102735642474
1592408363010454151,0.0480410791934,-0.0164523664862,-0.0104673577168
1592408363014406413,0.0480127222836,-0.0164530053735,-0.0103130371087
1592408363018466072,0.0480567403138,-0.016483226791,-0.0104068933293
1592408363022493950,0.0479878075421,-0.0164238065481,-0.010087072935
1592408363024805533,0.0480448082089,-0.0164457969368,-0.0104695877211
1592408363028852665,0.0479806400836,-0.0164398103952,-0.0100580924722
1592408363091075241,0.047886647284,-0.0164790246636,-0.00963474231894
1592408363191245856,0.04805470258,-0.0164746083319,-0.0103406824036
1592408363193477738,0.047930277884,-0.0164872072637,-0.0103028630519
1592408363197616633,0.0480520576239,-0.0164809636772,-0.0105136230157
1592408363201691529,0.0481085591018,-0.0164699293673,-0.0107556480403
1592408363205805693,0.0480274111032,-0.0164506025612,-0.00976922350551
1592408363209814717,0.0480629689991,-0.0164277609438,-0.0102825413281
1592408363213624892,0.0480389520526,-0.0164387207478,-0.0105631470877
1592408363217837995,0.0479020029306,-0.0164998322725,-0.00989331320873
1592408363221944066,0.0478865653276,-0.0164370629936,-0.00988619718115
1592408363227712887,0.0479607433081,-0.0164253059775,-0.00959326160063
1592408363230145375,0.0480722375214,-0.01647015661,-0.0106351763464
1592408363234145289,0.0479234457016,-0.0164773724973,-0.0101247292354
1592408363291822786,0.0480300411582,-0.0164318326861,-0.0095501150509
1592408363297592417,0.0480162017047,-0.0164250917733,-0.0103876510579
1592408363301567726,0.0480230078101,-0.0164574347436,-0.0101914415369
1592408363305619190,0.0480029396713,-0.0164656285197,-0.0104842499785
1592408363309652431,0.0480193719268,-0.016447417438,-0.0101189356288
1592408363313658363,0.0480554737151,-0.0164689272642,-0.0107450263644
1592408363317623215,0.047917060554,-0.0165290143341,-0.0100102870823
1592408363319943125,0.0480084009469,-0.0165055226535,-0.0111426890987
1592408363325677335,0.0479728281498,-0.0163946077228,-0.0101009022608
1592408363327909257,0.048001088202,-0.0164234060794,-0.00991209300989
1592408363332125984,0.0480765253305,-0.0164642687887,-0.0106457716659
1592408363335994404,0.0479294657707,-0.0163552947342,-0.00953713489981
1592408363396083783,0.047957342118,-0.0164574999362,-0.00970435752968
1592408363398311123,0.0479766428471,-0.016476046294,-0.010219310726
1592408363404095931,0.0480153933167,-0.0164587758482,-0.0101168869685
1592408363408028325,0.0479150153697,-0.01647702232,-0.00989111585922
1592408363411990026,0.0480238460004,-0.0164679028094,-0.010205103713
1592408363414290254,0.0480157732964,-0.0164833683521,-0.0105372211196
1592408363420084164,0.0478529930115,-0.0164963100106,-0.00966703741774
1592408363424106775,0.0480065122247,-0.0164605751634,-0.0100468806501
1592408363426384861,0.0480550006032,-0.0164820328355,-0.0103763136768
1592408363430448058,0.0480257682502,-0.0164552051574,-0.0103452449549
1592408363436155253,0.0480706430972,-0.0164663493633,-0.0103939406184
1592408363440316776,0.0480007901788,-0.0164244938642,-0.009998681477
1592408363442376038,0.0480270348489,-0.0164700392634,-0.00965360004898
1592408363502436905,0.0480702668428,-0.0164636485279,-0.0105301424996
1592408363506458625,0.0479514338076,-0.0164998602122,-0.01011177443
1592408363510399138,0.0480094589293,-0.0164681077003,-0.010113606407
1592408363514383627,0.0480714738369,-0.0164420455694,-0.010611793131
1592408363518443249,0.0480370484293,-0.0164443496615,-0.0102561996852
1592408363522493996,0.0479602441192,-0.0164495147765,-0.00978254181336
1592408363524843100,0.0480263717473,-0.0164589770138,-0.00992042745912
1592408363528797524,0.0479855686426,-0.0164182372391,-0.0100481126539
1592408363534688432,0.0480291508138,-0.0164684355259,-0.0104543313032
1592408363536809394,0.0480766668916,-0.0164616126567,-0.010271131187
1592408363541049387,0.0480289123952,-0.0164361838251,-0.0107116854961
1592408363599219584,0.0478895194829,-0.0164659060538,-0.00989776188244
1592408363604978508,0.0478977002203,-0.0164643712342,-0.0101455138916
1592408363608997321,0.0478684380651,-0.0164645500481,-0.00976891266531
1592408363611159366,0.0479745902121,-0.016421886161,-0.0099017299473
1592408363616954845,0.0479015670717,-0.0164629779756,-0.00995879400632
1592408363620853154,0.0480237230659,-0.0164290480316,-0.0102416699596
1592408363625005400,0.0479618608952,-0.0164365358651,-0.00976803950647
1592408363627259790,0.0480448119342,-0.0164270587265,-0.00992482782432
1592408363633066556,0.0479682572186,-0.01643656753,-0.00967319699086
1592408363637117595,0.0480047948658,-0.0164778903127,-0.00972818312555
1592408363639354219,0.0480112396181,-0.0165064651519,-0.0106091672249
1592408363643305962,0.0480502210557,-0.0164426434785,-0.0100246958113
1592408363703176360,0.0479666404426,-0.0164480954409,-0.00959769829356
1592408363707092928,0.0479624979198,-0.0164511408657,-0.00916518279748
1592408363709399398,0.0480029024184,-0.0164801366627,-0.0100877742939
1592408363713528935,0.0479694753885,-0.0164483096451,-0.00983345204655
1592408363717650875,0.0480576455593,-0.0164854824543,-0.0104296291991
1592408363721760014,0.0480293221772,-0.016479589045,-0.010803463706
1592408363725742487,0.047939889133,-0.016443008557,-0.0095062311987
1592408363731442571,0.048063930124,-0.0164989698678,-0.0100238625466
1592408363735473262,0.0479617156088,-0.0163839962333,-0.00984030149455
1592408363739308185,0.0479769334197,-0.0164495743811,-0.00993209133462
1592408363741683271,0.0479944981635,-0.0164444390684,-0.00987047138048
1592408363745795982,0.0480902530253,-0.0164593458176,-0.0105727771791
1592408363749657703,0.0478773936629,-0.0164072643965,-0.00971404318328
1592408363809536889,0.0480272844434,-0.0164753515273,-0.0104103968471
1592408363813365459,0.048017475754,-0.0164310410619,-0.010505455006
1592408363817513066,0.0480708517134,-0.0164664126933,-0.0105589661426
1592408363819693431,0.0480211488903,-0.0164162684232,-0.00985618275457
1592408363825462276,0.0480588935316,-0.016477258876,-0.010229684532
1592408363827781881,0.047993093729,-0.0164344161749,-0.00981385243681
1592408363833541706,0.0479226559401,-0.0163610205054,-0.00909482818827
1592408363837574724,0.0480479747057,-0.0164887905121,-0.0101862986715
1592408363839816965,0.0480809770525,-0.0164819583297,-0.0100129255888
1592408363844067393,0.0480455420911,-0.0164505224675,-0.00979647314729
1592408363848181723,0.0477920174599,-0.0165331549942,-0.00955248783046
1592408363908169406,0.0479224249721,-0.0164522565901,-0.0100704405636
1592408363910596150,0.0480332151055,-0.0164356622845,-0.0104958515504
1592408363913906016,0.0480787418783,-0.0164596363902,-0.0104214309965
1592408363917935166,0.0480199940503,-0.0164906717837,-0.0108871994839
1592408363924035757,0.0478708408773,-0.0164713505656,-0.00946028051667
1592408363927990612,0.0480023808777,-0.0164916738868,-0.0110724761136
1592408363931936371,0.0479611828923,-0.01648885943,-0.0104121111574
1592408363934198046,0.0479354150593,-0.016465857625,-0.0104087562498
1592408363938287410,0.048009198159,-0.0164577066898,-0.00995898985641
1592408363944060855,0.0480111278594,-0.0165026318282,-0.0107276624786
1592408363948050818,0.0479289330542,-0.0164881106466,-0.0102650353935
1592408363950236125,0.0480600707233,-0.0164526365697,-0.0101738832864
1592408364014781668,0.0480616614223,-0.0164740402251,-0.0101730071601
1592408364017043949,0.0480315200984,-0.0164653304964,-0.00997002732344
1592408364022770235,0.0480150729418,-0.0165016073734,-0.0112470498924
1592408364026763785,0.047937322408,-0.016439653933,-0.00926500907526
1592408364029117272,0.0480363480747,-0.016458036378,-0.0105241847153
1592408364034779626,0.0479331277311,-0.0165467523038,-0.0102179065873
1592408364037123666,0.0480424612761,-0.0164668951184,-0.0104759475028
1592408364042880395,0.0480598546565,-0.0164888966829,-0.0103963330344
1592408364047014675,0.0480003282428,-0.0164264459163,-0.0101187865999
1592408364049353113,0.0480326414108,-0.0164850819856,-0.0100887921014
1592408364053150977,0.0480272807181,-0.0164531208575,-0.0101654171322
1592408364115260835,0.0480363741517,-0.0164625253528,-0.0103364005996
1592408364119269577,0.0480139479041,-0.0164608005434,-0.0103415147945
1592408364123217605,0.0480656698346,-0.0164850670844,-0.0106383642592
1592408364127352487,0.0479938462377,-0.0164497308433,-0.0102059869928
1592408364131411513,0.0480303801596,-0.0164208896458,-0.0100616520876
1592408364137069176,0.048041138798,-0.0164624378085,-0.0103535217856
1592408364141076327,0.0480580478907,-0.0164652653039,-0.0105812637111
1592408364143338131,0.0479500815272,-0.01630573906,-0.00969340336889
1592408364147447676,0.04791527614,-0.0164829641581,-0.0102765637088
1592408364153289966,0.0479519553483,-0.0164460744709,-0.0097916713915
1592408364157366235,0.0480006746948,-0.0164721328765,-0.00993169132465
1592408364215266655,0.0479087159038,-0.0164856240153,-0.0101721770569
1592408364219191261,0.0480288825929,-0.0164423268288,-0.0105758216202
1592408364223273741,0.0480530373752,-0.0164384674281,-0.0101837537854
1592408364227065085,0.0480472482741,-0.0164403915405,-0.0104517580177
1592408364230994055,0.0480022653937,-0.0164748970419,-0.0104878026389
1592408364233329471,0.0480878353119,-0.0164422821254,-0.0101775580185
1592408364239252146,0.0480384454131,-0.0164499934763,-0.0105177749432
1592408364243174540,0.0480877645314,-0.0164993070066,-0.00970135165786
1592408364247188171,0.0479728281498,-0.0164633449167,-0.00987297644329
1592408364251222117,0.0479620844126,-0.016484927386,-0.00972136559256
1592408364253493437,0.0480725504458,-0.0164399947971,-0.0104917028917
1592408364257275413,0.0478777512908,-0.0164496339858,-0.00957498208975
1592408364325626143,0.0479765459895,-0.0164434332401,-0.00960596054766
1592408364329623565,0.0479692444205,-0.0164849106222,-0.0102244769802
1592408364333575579,0.0480083860457,-0.0164557546377,-0.0102351540809
1592408364337608096,0.0480513200164,-0.01644689776,-0.0107380242569
1592408364341604357,0.0479487329721,-0.0165213830769,-0.0101160005769
1592408364343867009,0.0480243898928,-0.0164536200464,-0.0105536532047
1592408364349688952,0.0480955317616,-0.0164851602167,-0.0108524112575
1592408364353582093,0.0480575338006,-0.0164749044925,-0.0104366803972
1592408364355866430,0.0480507649481,-0.0164779424667,-0.0105411808358
1592408364359675540,0.0480632856488,-0.0164626203477,-0.0104653998477
1592408364418275509,0.0480627678335,-0.0164829548448,-0.010566557858
1592408364424096074,0.0478547476232,-0.0165873467922,-0.00923766314717
1592408364426333197,0.0480434298515,-0.0164918061346,-0.0104697404586
1592408364432142884,0.0479213707149,-0.0164530947804,-0.0101130379429
1592408364436101606,0.048052765429,-0.0164770390838,-0.00998643956805
1592408364438648909,0.0480778366327,-0.0164814535528,-0.0104700959001
1592408364444084270,0.0480129644275,-0.0164931342006,-0.0103438213295
1592408364446339754,0.0480260252953,-0.0165013410151,-0.0112381827043
1592408364452183667,0.047888558358,-0.0163791086525,-0.00913817637256
1592408364456255001,0.0479059033096,-0.0164757296443,-0.0098202464841
1592408364458528435,0.0480253137648,-0.0164874047041,-0.0102067634536
1592408364462531690,0.0479799062014,-0.0164554845542,-0.00980445530964
1592408364522549132,0.0480074733496,-0.0164053961635,-0.00997350381302
1592408364524739989,0.0481003969908,-0.0164526682347,-0.0102519135554
1592408364530575938,0.0479431264102,-0.0164533127099,-0.00951637423789
1592408364532948661,0.0478874444962,-0.0165116004646,-0.00994613701606
1592408364538774335,0.0479143150151,-0.0165192484856,-0.00983963680267
1592408364542686935,0.0480469875038,-0.01646495983,-0.0104973411549
1592408364544932765,0.0480450354517,-0.0164693649858,-0.00975532789003
1592408364550612457,0.0480381548405,-0.0164445992559,-0.00988637531094
1592408364553091900,0.047894872725,-0.0164905209094,-0.00992556173366
1592408364558772211,0.0480388067663,-0.016433192417,-0.0102058128144
1592408364561194216,0.0479437112808,-0.0164276212454,-0.0100132449822
1592408364567080428,0.0479501858354,-0.0163399707526,-0.00965726521083
1592408364569132119,0.0480784699321,-0.0164850503206,-0.01050456697
1592408364627229937,0.04802364856,-0.0164607018232,-0.0102667870641
1592408364631347535,0.0480551794171,-0.0164519809186,-0.010363728391
1592408364635332031,0.0479447357357,-0.0164790190756,-0.00979715084077
1592408364641091495,0.0479730442166,-0.0164190344512,-0.0101447348846
1592408364645032954,0.0479423291981,-0.0164064541459,-0.0100711060393
1592408364647279210,0.0479492731392,-0.0164446365088,-0.00959464162588
1592408364651477794,0.0480050295591,-0.0164364464581,-0.0103088651634
1592408364655636204,0.0479329638183,-0.0164572242647,-0.0103754912702
1592408364659601895,0.04802422598,-0.0164601299912,-0.0103080667115
1592408364663761033,0.0480422750115,-0.0164588913321,-0.0102506308222
1592408364667766288,0.0480566211045,-0.016469463706,-0.0103710581273
1592408364731196880,0.0479077920318,-0.0164776239544,-0.0101186315525
1592408364734958013,0.0480087548494,-0.0164784844965,-0.0103856792002
1592408364737257297,0.0480103828013,-0.0164255313575,-0.0102476331856
1592408364742987289,0.0479996912181,-0.0164522528648,-0.0100463823756
1592408364746996108,0.048005271703,-0.0164262037724,-0.0101802901483
1592408364749282487,0.0480125769973,-0.0164631083608,-0.0101033312677
1592408364753531165,0.0480338484049,-0.016466781497,-0.0102238002871
1592408364757640079,0.0480715930462,-0.0164784640074,-0.0104804387938
1592408364763344740,0.0479252971709,-0.0164823718369,-0.0103125817855
1592408364765658286,0.048085745424,-0.0164710041136,-0.010341178568
1592408364769580337,0.0480356886983,-0.0164381545037,-0.0106229762516
1592408364829633870,0.0479703433812,-0.0164558012038,-0.0098504148964
1592408364833458607,0.0479613393545,-0.0164507478476,-0.00959335258146
1592408364835983997,0.0480464249849,-0.0164766144007,-0.0107172594342
1592408364841810405,0.0480093546212,-0.0165049340576,-0.0110050490402
1592408364844090682,0.0480377785861,-0.0164157822728,-0.0101504098029
1592408364848160493,0.0479954816401,-0.0164373256266,-0.0103591673567
1592408364853841005,0.048040304333,-0.0164719056338,-0.0101898068547
1592408364857736761,0.0479875952005,-0.0164790097624,-0.0101408274448
1592408364861809615,0.047974281013,-0.0164298973978,-0.0101002639937
1592408364865979636,0.047869078815,-0.0164406076074,-0.00999365043478
1592408364868195223,0.0478989444673,-0.0164916105568,-0.0101818637342
1592408364872308001,0.0480732917786,-0.016445050016,-0.0106925551145
1592408364876023999,0.0480723753572,-0.0164626166224,-0.0104020020041
1592408364930368877,0.0480445623398,-0.0164623428136,-0.0103619068626
1592408364936142334,0.0480154491961,-0.0164677519351,-0.0103132510177
1592408364939910182,0.0480644665658,-0.0164690557867,-0.0105038028674
1592408364944095733,0.047892216593,-0.0164793618023,-0.00995222146011
1592408364948061699,0.048059232533,-0.0164566673338,-0.010386863287
1592408364950450868,0.048029627651,-0.0164333302528,-0.01015291792
1592408364956134610,0.0480187050998,-0.0164386332035,-0.0101867026155
1592408364960099773,0.0479568839073,-0.0164793338627,-0.0102673621678
1592408364964093484,0.0480634532869,-0.0164578184485,-0.0102114127236
1592408364968160235,0.0479972064495,-0.0165244750679,-0.0110256272723
1592408364972282771,0.047947704792,-0.0164403002709,-0.00962100097491
1592408364974472966,0.0480383709073,-0.0164741948247,-0.0102682474565
1592408365034500128,0.0480563044548,-0.0164262279868,-0.0103785144652
1592408365036713275,0.0480155535042,-0.0165075454861,-0.0110766500308
1592408365042359701,0.0480243861675,-0.0164777711034,-0.0105311016484
1592408365044640364,0.0480533055961,-0.0164823569357,-0.0107599771567
1592408365050501728,0.0480133593082,-0.0164489131421,-0.0101623813401
1592408365054520806,0.0480563417077,-0.0164355952293,-0.0104894123399
1592408365056727459,0.0479543060064,-0.0164653211832,-0.0102197265432
1592408365062592354,0.047953967005,-0.0163645874709,-0.00966199533754
1592408365064992849,0.0480612926185,-0.0164565816522,-0.0103115200264
1592408365140908341,0.0479911342263,-0.0164668913931,-0.010313762784
1592408365144859544,0.0480450130999,-0.0164678059518,-0.0103430707773
1592408365148800532,0.0480296500027,-0.0164802987128,-0.00992290321986
1592408365152775497,0.0480601377785,-0.016474340111,-0.010392822418
1592408365156593828,0.0480711907148,-0.0164577197284,-0.0104042453015
1592408365160701065,0.0479936748743,-0.0164615195245,-0.0100992597064
1592408365164647557,0.04801280424,-0.0164303425699,-0.0103170786788
1592408365168759909,0.0479124858975,-0.0164668783545,-0.0103494318676
1592408365172645930,0.0480712242424,-0.0164973642677,-0.00984425605865
1592408365175066604,0.0478897206485,-0.0164390802383,-0.00995581801158
1592408365178809472,0.0479926429689,-0.0164509769529,-0.0100422506621
1592408365239278911,0.0480462796986,-0.0164738073945,-0.0103968816036
1592408365243189017,0.0480043590069,-0.0164820328355,-0.0101515085656
1592408365247181982,0.0479868128896,-0.0164684001356,-0.0105838167289
1592408365249501522,0.0479065552354,-0.0164785571396,-0.00983776934481
1592408365253467204,0.048042871058,-0.0164867136627,-0.0105090282864
1592408365259279716,0.0479335933924,-0.0164566915482,-0.0097861090272
